group,token,weight,grade
passed_low_grade,example,3.6789886749576237e-05,2
passed_low_grade,madse,2.4612658276164516e-05,2
passed_low_grade,dont,-0.00011548962999033902,2
passed_low_grade,opinion,-9.377889593272847e-05,2
passed_low_grade,cominitate,-8.496044382386867e-05,2
passed_low_grade,take,-7.58876949705414e-05,2
passed_low_grade,online,-6.967728159470313e-05,2
passed_low_grade,far,-6.75163770333815e-05,2
passed_low_grade,oponion,-5.540155170446327e-05,2
passed_low_grade,because,4.892200858499946e-05,2
passed_low_grade,good,-1.31701770959488e-06,2
passed_low_grade,part,-8.829848253497893e-05,2
passed_low_grade,call,-8.556237615564444e-05,2
passed_low_grade,test,-8.350475597669329e-05,2
passed_low_grade,usa,-7.790556623231914e-05,2
passed_low_grade,help,-7.358650201014592e-05,2
passed_low_grade,students,-6.928657613562075e-05,2
passed_low_grade,teacher,-6.548569751891992e-05,2
passed_low_grade,disadvantage,-6.150915446293548e-05,2
passed_low_grade,explain,-2.0136640593891255e-05,2
passed_low_grade,important,3.93328518791932e-06,2
passed_low_grade,math,-0.00017884860987621396,2
passed_low_grade,student,-0.00015866099306116973,2
passed_low_grade,videos,-0.00014172516556396278,2
passed_low_grade,home,-0.0001357553932408284,2
passed_low_grade,agree,-0.00012509398089139293,2
passed_low_grade,help,-0.00012286877267160475,2
passed_low_grade,america,-0.00011166839435137067,2
passed_low_grade,because,6.162986324912643e-05,2
passed_low_grade,him,5.508246030642795e-05,2
passed_low_grade,friend,1.695891822443626e-05,2
